episode,adversary_0,agent_0
-242.1970803425543,-86.9471708784675
-212.05693739833936,-150.4835897264795
56.09890460407718,-162.54626859922
61.83576552215618,-173.26131967494473
92.91995565459892,-179.38143887759628
-22.207790590761466,-123.74584651463819
41.53014210706564,-149.6586619753742
94.19804726171539,-174.3349652085341
37.005351231077704,-133.69019568820516
58.927120450827594,-159.09166377298868
-20.270776294473265,-135.6767375400186
1.0628480508293354,-146.52212751955756
82.78302934980037,-159.16071913029154
27.788588252768367,-148.35935824826797
-74.93858030327718,-139.6357062916088
-67.99157185234323,-141.80055414808484
-218.9078642862347,-161.94173868025413
-474.654812342885,-142.42470709498141
-301.5232703924434,-146.20924821367828
-116.34697337727921,-156.06903645427195
7.019106611490763,-143.1950158669922
110.54913409404786,-170.78197665649964
93.74354269126823,-156.55510906140077
71.66954224170748,-130.547542885323
81.17767354405548,-127.9996153692147
52.84655538001363,-115.67575348380714
117.82923765863465,-145.8595293215387
87.65493893150945,-117.40061845488997
84.38912790160242,-141.36857158430598
129.43368669168865,-161.32943034820255
99.45965757140962,-131.9791422011525
129.35944094412002,-170.0842280813446
112.57988510701199,-142.9754804051523
85.62541066703413,-131.5560885144094
116.3709496825067,-170.84570245095478
23.745268004429743,-116.64370569626577
105.6695780151749,-136.67092841997427
158.52472355309766,-184.11439928524342
90.23885228872737,-135.93708774852053
77.55173143404917,-132.17280320159153
110.27965806655385,-145.17998357702555
68.0401325130603,-110.61010980381938
100.39370529415369,-137.053827746777
133.54506505820268,-171.50838078628678
119.1280746623226,-162.39575683810023
97.64019718746432,-136.23742849473183
107.12511316340537,-134.13902535314952
101.16359754177836,-136.541377040806
50.69505843772127,-118.60242994247913
112.22969439365781,-144.28690546521307
120.38724605971177,-135.31179329263207
109.11740019090304,-138.21345400965913
87.13698040678238,-122.38360108654255
132.2076293261558,-149.69810463582908
99.04202471659626,-125.59033550889774
122.51523771547414,-178.1023331055141
116.84915653379025,-148.09115117820448
112.08902352387939,-136.3157933508499
101.11421358940585,-130.24865869102575
174.40298002626665,-203.4651916745603
129.70262045666155,-165.22398160134037
108.17610309284323,-148.4229742412633
107.88466801065734,-142.74517295636664
101.37816945518406,-122.03583855570456
107.69511024776007,-158.83505640149735
125.10531188738267,-154.5195765972788
112.14892720994172,-136.0860171632027
92.41174427703542,-119.81571201537257
107.34179386108002,-134.90810022140005
129.6771024829623,-159.77246637245548
117.2480712888294,-141.67679701967063
128.175205225635,-173.9062877673807
118.44120424701816,-140.61270450201178
153.37019249600763,-182.13369378473558
125.08321921833699,-155.53538737641796
142.8154682240837,-163.25366979268296
98.58799375249431,-142.7995511674291
144.68004336164094,-169.02975848893644
68.65088457939127,-95.00059387878834
121.69307361398256,-138.5110169346164
154.05266541242227,-182.68097407630404
97.16580338469045,-122.20489718051762
127.27574076975866,-147.61153282198245
64.91204006541386,-119.48016745615332
84.39830173828764,-106.56014362885209
143.80885503529248,-194.3721262424918
140.44106457733434,-162.81657438407575
147.28036011984648,-181.89743874866772
98.70410167970428,-120.71380321017614
106.51667275235053,-136.76213346920997
107.70156833782791,-126.49306104274825
150.7181502220737,-173.49910460172774
128.34198948823595,-163.89371781515416
101.64605484034604,-140.9832035639148
130.5076156409852,-150.64962523935023
145.02639090576656,-169.07831041486685
137.01450082954386,-163.26703188857712
166.26002512194097,-204.03686668446878
104.25443614982154,-136.29229567692184
150.27582743185215,-177.73820493067961
